"taxon_ori";"id_comm";"id_study";"taxon_level";"taxon_clean";"rank";"error_ident";"error_class";"measurement.taxon_ori";"measurement.id_comm";"measurement.id_study";"measurement.taxon_level";"measurement.taxon_clean";"measurement.rank";"measurement.error_ident";"measurement.error_class";"measurement.measurement";"measurement.metric";"measurement.unidentified";"measurement.count0";"measurement.count";"measurement.kingdom";"measurement.phylum";"measurement.class";"measurement.order";"measurement.family";"measurement.genus";"measurement.IsGymnosperm";"metric";"unidentified";"count0";"count";"kingdom";"phylum";"class";"order";"family";"genus";"IsGymnosperm"
33;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";33;"no rank";91;1;33;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;33;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
34;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_OG_3 (UN-10)_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10";34;"no rank";91;1;34;Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_OG_3 (UN-10)_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10;34;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
34;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_CC-10_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10";34;"no rank";91;1;34;Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_CC-10_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10;34;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
35;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 5_B-5_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 5";35;"no rank";91;1;35;Stark et al. 2006_1 2R Plants random plots or quadrats_age 5_B-5_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 5;35;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
35;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 5_OG_2 (UN-5)_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 5";35;"no rank";91;1;35;Stark et al. 2006_1 2R Plants random plots or quadrats_age 5_OG_2 (UN-5)_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 5;35;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
35;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_CC-10_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10";35;"no rank";91;1;35;Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_CC-10_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10;35;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
35;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";35;"no rank";91;1;35;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;35;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
35;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_OG_1 (UN-1)_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";35;"no rank";91;1;35;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_OG_1 (UN-1)_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;35;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
35;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";35;"no rank";91;1;35;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;35;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
35;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_OG_3 (UN-10)_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10";35;"no rank";91;1;35;Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_OG_3 (UN-10)_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10;35;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
35;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";35;"no rank";91;1;35;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;35;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
36;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";36;"no rank";91;1;36;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;36;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
36;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_OG_1 (UN-1)_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";36;"no rank";91;1;36;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_OG_1 (UN-1)_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;36;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
36;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";36;"no rank";91;1;36;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;36;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
36;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";36;"no rank";91;1;36;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;36;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
37;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_CC-10_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10";37;"no rank";91;1;37;Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_CC-10_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10;37;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
37;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_OG_3 (UN-10)_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10";37;"no rank";91;1;37;Stark et al. 2006_1 2R Plants random plots or quadrats_age 10_OG_3 (UN-10)_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 10;37;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
38;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";38;"no rank";91;1;38;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;38;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
38;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";38;"no rank";91;1;38;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;38;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
38;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_OG_1 (UN-1)_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";38;"no rank";91;1;38;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_OG_1 (UN-1)_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;38;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
38;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";38;"no rank";91;1;38;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;38;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
39;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";39;"no rank";91;1;39;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;39;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
39;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";39;"no rank";91;1;39;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;39;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
39;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";39;"no rank";91;1;39;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;39;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
39;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_OG_1 (UN-1)_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";39;"no rank";91;1;39;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_OG_1 (UN-1)_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;39;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
40;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";40;"no rank";91;1;40;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_LB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;40;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
40;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";40;"no rank";91;1;40;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_SB-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;40;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
40;"Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA";"Stark et al. 2006";"CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1";40;"no rank";91;1;40;Stark et al. 2006_1 2R Plants random plots or quadrats_age 1_CC-1_NA;Stark et al. 2006;CU_Stark et al. 2006_1 2R Plants random plots or quadrats_age 1;40;no rank;91;1;0;frequency;FALSE;2;2;No identified;No identified;No identified;No identified;No identified;No identified;No identified;"frequency";FALSE;2;2;"No identified";"No identified";"No identified";"No identified";"No identified";"No identified";"No identified"
